iter	Passed	Remaining
441	1271	1605
442	1273	1601
443	1276	1597
444	1278	1594
445	1280	1590
446	1282	1587
447	1285	1583
448	1287	1580
449	1290	1576
450	1292	1573
451	1294	1569
452	1297	1566
453	1299	1563
454	1302	1559
455	1304	1556
456	1306	1552
457	1308	1549
458	1311	1545
459	1313	1542
460	1316	1538
461	1318	1535
462	1321	1532
463	1323	1529
464	1326	1525
465	1328	1522
466	1331	1519
467	1333	1515
468	1336	1512
469	1338	1509
470	1342	1507
471	1344	1504
472	1347	1500
473	1349	1497
474	1351	1494
475	1354	1490
476	1356	1487
477	1359	1484
478	1362	1481
479	1364	1478
480	1367	1475
481	1369	1472
482	1372	1468
483	1382	1474
484	1385	1471
485	1387	1467
486	1390	1465
487	1393	1462
488	1396	1459
489	1398	1455
490	1401	1452
491	1403	1449
492	1406	1446
493	1408	1442
494	1410	1439
495	1413	1436
496	1415	1432
497	1418	1429
498	1420	1426
499	1423	1423
500	1425	1419
501	1428	1416
502	1430	1413
503	1432	1409
504	1435	1406
505	1437	1403
506	1440	1400
507	1442	1396
508	1444	1393
509	1447	1390
510	1449	1387
511	1452	1384
512	1455	1381
513	1457	1378
514	1460	1375
515	1462	1372
516	1465	1368
517	1467	1365
518	1470	1362
519	1472	1359
520	1474	1355
521	1477	1352
522	1479	1349
523	1481	1346
524	1484	1342
525	1486	1339
526	1489	1336
527	1492	1333
528	1494	1331
529	1497	1327
530	1500	1324
531	1502	1321
532	1504	1318
533	1507	1315
534	1509	1311
535	1511	1308
536	1514	1305
537	1516	1302
538	1518	1299
539	1521	1296
540	1523	1292
541	1526	1289
542	1528	1286
543	1531	1283
544	1533	1280
545	1536	1277
546	1539	1274
547	1541	1271
548	1543	1268
549	1546	1265
550	1549	1262
551	1551	1259
552	1554	1256
553	1556	1253
554	1559	1250
555	1562	1247
556	1564	1244
557	1567	1241
558	1578	1244
559	1580	1241
560	1582	1238
561	1585	1235
562	1587	1232
563	1589	1229
564	1592	1226
565	1595	1223
566	1597	1219
567	1599	1216
568	1602	1213
569	1604	1210
570	1607	1207
571	1610	1205
572	1613	1202
573	1615	1199
574	1617	1195
575	1620	1192
576	1622	1189
577	1625	1186
578	1627	1183
579	1629	1180
580	1632	1177
581	1634	1173
582	1637	1171
583	1640	1168
584	1642	1165
585	1645	1162
586	1648	1159
587	1650	1156
588	1653	1153
589	1655	1150
590	1658	1147
591	1660	1144
592	1662	1141
593	1665	1138
594	1667	1134
595	1669	1131
596	1672	1128
597	1675	1126
598	1677	1123
599	1680	1120
600	1682	1116
601	1684	1113
602	1687	1110
603	1689	1107
604	1691	1104
605	1694	1101
606	1696	1098
607	1698	1095
608	1700	1092
609	1703	1089
610	1705	1086
611	1708	1082
612	1710	1080
613	1713	1077
614	1715	1074
615	1718	1071
616	1720	1068
617	1723	1065
618	1725	1061
619	1727	1059
620	1730	1056
621	1733	1053
622	1736	1050
623	1738	1047
624	1741	1044
625	1743	1041
626	1745	1038
627	1748	1035
628	1750	1032
629	1753	1029
630	1755	1026
631	1758	1024
632	1761	1021
633	1763	1018
634	1766	1015
635	1768	1012
636	1771	1009
637	1773	1006
638	1775	1003
639	1778	1000
640	1787	1000
641	1789	997
642	1791	994
643	1794	991
644	1796	988
645	1798	985
646	1801	983
647	1804	980
648	1806	977
649	1809	974
650	1811	971
651	1814	968
652	1816	965
653	1818	962
654	1820	959
655	1823	956
656	1825	953
657	1827	950
658	1830	947
659	1832	943
660	1834	940
661	1836	937
662	1839	934
663	1841	931
664	1843	928
665	1846	925
666	1848	922
667	1850	919
668	1853	916
669	1855	914
670	1858	911
671	1860	908
672	1863	905
673	1865	902
674	1868	899
675	1870	896
676	1873	893
677	1876	891
678	1879	888
679	1881	885
680	1884	882
681	1886	879
682	1889	877
683	1892	874
684	1894	871
685	1897	868
686	1900	865
687	1902	862
688	1905	860
689	1908	857
690	1911	854
691	1914	852
692	1916	849
693	1919	846
694	1922	843
695	1924	840
696	1927	837
697	1930	835
698	1933	832
699	1936	829
700	1938	826
701	1941	824
702	1944	821
703	1946	818
704	1948	815
705	1951	812
706	1953	809
707	1957	807
708	1959	804
709	1962	801
710	1964	798
711	1967	795
712	1970	793
713	1972	790
714	1974	787
715	1977	784
716	1979	781
717	1982	778
718	1985	775
719	1987	772
720	1990	770
721	1992	767
722	1994	764
723	1998	761
724	2001	759
725	2005	756
726	2008	754
727	2010	751
728	2013	748
729	2015	745
730	2018	742
731	2020	739
732	2022	736
733	2025	734
734	2028	731
735	2031	728
736	2033	725
737	2036	723
738	2039	720
739	2041	717
740	2044	714
741	2048	712
742	2050	709
743	2053	706
744	2056	703
745	2058	701
746	2061	698
747	2063	695
748	2066	692
749	2068	689
750	2071	686
751	2074	684
752	2077	681
753	2079	678
754	2081	675
755	2084	672
756	2086	669
757	2089	666
758	2091	664
759	2093	661
760	2096	658
761	2098	655
762	2101	652
763	2103	649
764	2105	646
765	2108	644
766	2110	641
767	2112	638
768	2115	635
769	2117	632
770	2120	629
771	2122	626
772	2125	624
773	2128	621
774	2130	618
775	2132	615
776	2136	613
777	2138	610
778	2141	607
779	2144	604
780	2146	601
781	2149	599
782	2152	596
783	2155	593
784	2157	590
785	2159	587
786	2161	585
787	2164	582
788	2167	579
789	2170	576
790	2172	574
791	2174	571
792	2177	568
793	2179	565
794	2181	562
795	2184	559
796	2186	556
797	2189	554
798	2191	551
799	2194	548
800	2196	545
801	2199	542
802	2202	540
803	2204	537
804	2207	534
805	2210	531
806	2212	529
807	2215	526
808	2218	523
809	2220	520
810	2223	518
811	2226	515
812	2229	512
813	2231	509
814	2234	507
815	2237	504
816	2240	501
817	2242	499
818	2246	496
819	2248	493
820	2250	490
821	2253	487
822	2255	485
823	2258	482
824	2261	479
825	2263	476
826	2266	474
827	2268	471
828	2270	468
829	2273	465
830	2275	462
831	2278	460
832	2280	457
833	2284	454
834	2286	451
835	2289	449
836	2292	446
837	2294	443
838	2297	440
839	2299	438
840	2302	435
841	2305	432
842	2308	429
843	2311	427
844	2313	424
845	2316	421
846	2318	418
847	2321	416
848	2323	413
849	2325	410
850	2328	407
851	2330	404
852	2333	402
853	2335	399
854	2338	396
855	2340	393
856	2343	391
857	2346	388
858	2349	385
859	2351	382
860	2354	380
